cnpj,fundo,ano,tem_opiniao,opiniao,base_opiniao,status,erro
60512081000130,VETTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,2025,0,,,Sem cabeçalho,
97532704000147,BLUEBIRD FO 1 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,2025,1,"relatório do auditor independente 
Docusign Envelope ID: 5AD27723-8784-4809-A5DB-895ACEF3EB63
 
 
www.pwc.com.br 
PricewaterhouseCoopers Auditores Independentes Ltda.  
Avenida Brigadeiro Faria Lima, 3732, Edifício B32, 16o,  
São Paulo, SP, Brasil, 04538-132  
T: +55 (11) 4004-8000 
 
 
Relatório do auditor independente  
sobre as demonstrações financeiras 
 
 
Aos Cotistas e à Administradora 
Trient Fundo de Investimento Financeiro Multimercado Crédito Privado - Responsabilidade 
Limitada  
(Administrado pela Intrag Distribuidora de Títulos e Valores Mobiliários Ltda.) 
 
Opinião com ressalva 
 
Examinamos as demonstrações financeiras do Trient Fundo de Investimento Financeiro 
Multimercado Crédito Privado - Responsabilidade Limitada (""Fundo""), que compreendem a 
demonstração da composição e diversificação das aplicações em 31 de maio de 2025 e a 
demonstração da evolução do patrimônio líquido para o exercício findo nessa data, bem 
como as correspondentes notas explicativas, incluindo as políticas contábeis materiais e 
outras informações elucidativas. 
 
Em nossa opinião, exceto pelos possíveis efeitos dos assuntos descritos na seção a seguir 
intitulada ""","Base para opinião com ressalva"", as demonstrações financeiras acima referidas 
apresentam adequadamente, em todos os aspectos relevantes, a posição patrimonial e 
financeira do Fundo em 31 de maio de 2025, e o desempenho de suas operações para o 
exercício findo nessa data, de acordo com as práticas contábeis adotadas no Brasil aplicáveis 
aos fundos de investimento financeiro. 
 
Base para opinião com ressalva 
 
Conforme apresentado na demonstração da composição e diversificação das aplicações, em 
31 de maio de 2025, o Fundo detém investimentos em cotas do: 
 
(i) Spectra V Latam Fundo de Investimento Multimercado Crédito Privado 
Investimento no Exterior, que por sua vez investe em cotas de certos fundos de 
investimento em participações (“FIPs Investidos Indiretos”), totalizando R$ 3.953 
mil, que corresponde a 11,82% do patrimônio líquido do Fundo, já considerando o 
percentual de participação do Fundo nos Fundos Investidos Indiretos nessa 
mesma data-base. Os FIPs Investidos Indiretos são avaliados com base no valor 
da cota divulgada pelos seus respectivos administradores, que efetuaram as 
últimas avaliações a valor justo dos investimentos em ações de companhias 
fechadas por ocasião da emissão das demonstrações financeiras dos FIPs 
Investidos Indiretos, cujas datas-base apresentam defasagem entre 13 e 14 meses 
em relação à data-base do Fundo. Até a data de emissão deste relatório, não 
obtivemos evidências de auditoria apropriadas e suficientes em relação aos saldos 
dos referidos investimentos mantidos pelos FIPs Investidos Indiretos, uma vez 
que a administração não apresentou análise quanto ao valor justo desses 
investimentos em 31 de maio de 2025 e não pudemos concluir quanto à 
adequação dos saldos desses investimentos por meio de outros procedimentos de 
auditoria; 
 
 
 
Docusign Envelope ID: 5AD27723-8784-4809-A5DB-895ACEF3EB63
Trient Fundo de Investimento Financeiro Multimercado Crédito Privado - Responsabilidade Limitada  
(Administrado pela Intrag Distribuidora de Títulos e Valores Mobiliários Ltda.) 
 
 
3  
 
(ii) Spectra VI Latam Pro Fundo de Investimento em Cotas de Fundos de 
Investimentos em Participações Multiestratégia Responsabilidade Limitada e 
RBR Desenvolvimento Comercial I - Fundo de Investimento Imobiliário 
Responsabilidade Limitada (“Fundos Investidos”), totalizando R$ 3.832 mil, que 
corresponde a 11,45% do patrimônio líquido do Fundo nessa mesma data-base. 
Até a data de emissão deste relatório, não obtivemos evidências de auditoria 
apropriadas e suficientes que pudessem comprovar a posição patrimonial e 
financeira dos Fundos Investidos em 31 de maio de 2025, bem como não estavam 
disponíveis informações financeiras recentes auditadas e não pudemos concluir 
quanto à adequação do valor justo desses investimentos por meio de outros 
procedimentos de auditoria. 
 
Consequentemente, não foi praticável determinar a necessidade de eventuais ajustes em 
relação aos investimentos detidos pelo Fundo nos FIPs I",OK,
97532707000180,RT INDEPENDENCE LDI FUNDO DE INVESTIMENTO FINANCEIRO RF CRÉDITO PRIVADO - RESP LIMITADA,2025,1,"relatório do auditor independente 
Docusign Envelope ID: EDF96B51-FC51-4103-940A-53DA8032ED1A
 
 
 
www.pwc.com.br 
PricewaterhouseCoopers Auditores Independentes Ltda.  
Avenida Brigadeiro Faria Lima, 3732, Edifício B32, 16o,  
São Paulo, SP, Brasil, 04538-132  
T: +55 (11) 4004-8000 
 
Assuntos 
Porque  
é um PAA 
Como o  
assunto foi 
conduzido 
Relatório do auditor independente sobre as 
demonstrações financeiras 
 
 
Aos Cotistas e ao Administrador 
RT Independence LDI Fundo de Investimento Financeiro Renda Fixa Crédito Privado 
Responsabilidade Limitada  
(Administrado pelo Itaú Unibanco S.A.) 
 
 
Opinião 
 
Examinamos as demonstrações financeiras do RT Independence LDI Fundo de Investimento 
Financeiro Renda Fixa Crédito Privado Responsabilidade Limitada (""Fundo""), que 
compreendem a demonstração da composição e diversificação das aplicações em 31 de maio 
de 2025 e a demonstração da evolução do patrimônio líquido para o exercício findo nessa 
data, bem como as correspondentes notas explicativas, incluindo as políticas contábeis 
materiais e outras informações elucidativas. 
 
Em nossa opinião, as demonstrações financeiras acima referidas apresentam 
adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira do 
Fundo em 31 de maio de 2025, e o desempenho de suas operações para o exercício findo 
nessa data, de acordo com as práticas contábeis adotadas no Brasil, aplicáveis aos fundos de 
investimento financeiro.","Base para opinião 
 
Nossa auditoria foi conduzida de acordo com as normas brasileiras e internacionais de 
auditoria. Nossas responsabilidades, em conformidade com tais normas, estão descritas na 
seção intitulada ""Responsabilidades do auditor pela auditoria das demonstrações 
financeiras"". Somos independentes em relação ao Fundo, de acordo com os princípios éticos 
relevantes previstos no Código de Ética Profissional do Contador e nas normas profissionais 
emitidas pelo Conselho Federal de Contabilidade, e cumprimos com as demais 
responsabilidades éticas conforme essas normas. Acreditamos que a evidência de auditoria 
obtida é suficiente e apropriada para fundamentar nossa opinião. 
 
Principais Assuntos de Auditoria 
 
Principais Assuntos de Auditoria (PAA) são aqueles que, em nosso 
julgamento profissional, foram os mais significativos em nossa 
auditoria do exercício corrente. Esses assuntos foram tratados no 
contexto de nossa auditoria das demonstrações financeiras como um 
todo e na formação de nossa opinião sobre essas demonstrações 
financeiras e, portanto, não expressamos uma opinião separada 
sobre esses assuntos.   
Docusign Envelope ID: EDF96B51-FC51-4103-940A-53DA8032ED1A
RT Independence LDI Fundo de Investimento Financeiro Renda Fixa Crédito Privado Responsabilidade Limitada   
(Administrado pelo Itaú Unibanco S.A.) 
 
 
3 
Porque é um PAA 
Como o assunto foi conduzido em nossa 
auditoria  
 
Mensuração e existência dos investimentos  
  
 
Conforme apresentado na Demonstração da 
Composição e Diversificação das Aplicações, os 
recursos do Fundo estão substancialmente 
investidos em operações compromissadas, bem 
como em títulos públicos, com mercado ativo e 
liquidez. 
 
A apropriação dos rendimentos das operações 
compromissadas considera a taxa de 
remuneração estabelecida na data da contratação. 
A mensuração dos títulos públicos, com mercado 
ativo e liquidez é obtida por meio de cotação de 
mercado. Esses investimentos estão custodiados 
no Sistema Especial de Liquidação e Custódia 
(SELIC). 
 
Considerando a relevância da carteira de 
aplicações em relação ao patrimônio líquido do 
Fundo e a consequente apuração do valor de sua 
cota, a existência e mensuração dessas 
aplicações foram consideradas áreas de foco em 
nossa auditoria. 
 
 
 
 
Nossos principais procedimentos de auditoria 
consideraram, entre outros: 
 
Realização do recálculo da apropriação dos 
rendimentos das operações compromissadas com 
base na taxa de remuneração estabelecida na 
data da contratação. 
 
Em relação aos títulos públicos, com mercado 
ativo e liquidez, testamos os valores utilizados 
para a mensuração desses investimentos com os 
preços divulgados no mercado ativo.  
 
Adicionalmente, efetuamos teste quanto a 
existência desses investimentos por meio do 
confronto das informações constantes na 
demonstração da composição e diversificação das 
aplicações do Fundo com as informações dos 
órgãos custodiantes. 
 
Nossos procedimentos de auditor",OK,
97543604000116,G5 G L J P J FUNDO DE INVESTIMENTO MULTIMERCADO,2025,1,"relatório do auditor 
independente 
 
   
G5 G L J P J Fundo de Investimento Multimercado 
Demonstrações financeiras em 30 de junho de 2025 
2 
Conteúdo 
 
Relatório dos auditores independentes sobre as demonstrações financeiras 3 
Demonstrativo da composição e diversificação da carteira 7 
Demonstração da evolução do patrimônio líquido 8 
Notas explicativas às demonstrações financeiras 9 
Anexo 
Demonstração da evolução do valor da quota e da rentabilidade (não auditada) 
 
 
 
 
KPMG Auditores Independentes Ltda., uma sociedade simples brasileira, de 
responsabilidade limitada e firma-membro da organização global KPMG de 
firmas-membro independentes licenciadas da KPMG International Limited,  
uma empresa inglesa privada de responsabilidade limitada. 
KPMG Auditores Independentes Ltda., a Brazilian limited liability company 
and a member firm of the KPMG global organization of independent member 
firms affiliated with KPMG International Limited, a private English company 
limited by guarantee. 
3 
 
 
 
KPMG Auditores Independentes Ltda. 
Rua do Passeio, 38 - Setor 2 - 17º andar - Centro  
20021-290 - Rio de Janeiro/RJ - Brasil 
Caixa Postal 2888 - CEP 20001-970 - Rio de Janeiro/RJ - Brasil  
Telefone +55 (21) 2207-9400 
kpmg.com.br 
 
 
Relatório dos auditores independentes sobre as 
demonstrações financeiras 
 
Ao 
Cotista  e à Administradora do  
G5 G L J P J Fundo de Investimento Multimercado  
Rio de Janeiro - RJ 
 
Abstenção de opinião  
Fomos contratados para examinar as demonstrações financeiras do G5 G L J P J Fundo de 
Investimento Multimercado (“Fundo”), administrado pela BTG Pactual Serviços Financeiros 
S.A. Distribuidora de Títulos e Valores Mobiliários, que compreendem o demonstrativo da 
composição e diversificação da carteira em 30 de junho de 2025  e a respectiva 
demonstração da evolução do patrimônio líquido para o exercício findo nessa data, incluindo 
as políticas contábeis materiais e outras informações elucidativas. 
 
Não expressamos uma opinião sobre as demonstrações financeiras do Fundo. Devido à 
relevância do assunto descrito na seção intitulada “Base para abstenção de opinião”, não 
nos foi possível obter evidência de auditoria apropriada e suficiente para fundamentar nossa 
opinião de auditoria sobre essas demonstrações financeiras. 
 
Base para abstenção de opinião 
Em 30 de junho de 2025, o Fundo possuía investimento em cotas do fundo G5 JOMAFIL FII 
(“Fundo Investido I”), no montante de R$ 108.295 mil, que representava 95,93% do seu 
patrimônio líquido. Esse investimento foi valorizado com base no valor da cota do Fundo 
Investido I nessa data, disponibilizado pelo seu Administrador. Até a data de emissão do 
nosso relatório de auditoria, não obtivemos evidências de que o saldo contábil do Fundo 
Investido I estava auditado e livre de distorções materiais, tendo sido as i nformações 
auditadas mais recentes obtidas sobre o Fundo Investido I, referentes ao exercício findo em 
31 de dezembro de 2024 , representando, portanto, defasagem significativa de tempo . Em 
decorrência desse assunto e pela impossibilidade de obtermos evidência de auditoria 
apropriada e suficiente do saldo do investimento no Fundo Investido I e do resultado por ele 
gerado por meio de outros procedimentos de auditoria, não nos foi possível d eterminar se 
teria havido necessidade de efetuar ajustes na rubrica de investimentos em cotas de fundos 
no demonstrativo da composição e diversificação da carteira, em 30 de junho de 2025, e, no 
resultado de valorização de cotas de fundos reconhecido no exercício findo nessa data, na 
demonstração da evolução  do patrimônio líquido, assim como nos demais elementos 
componentes das demonstrações financeiras. 
 
 
 
KPMG Auditores Independentes Ltda., uma sociedade simples brasileira, de 
responsabilidade limitada e firma-membro da organização global KPMG de 
firmas-membro independentes licenciadas da KPMG International Limited,  
uma empresa inglesa privada de responsabilidade limitada. 
KPMG Auditores Independentes Ltda., a Brazilian limited liability company 
and a member firm of the KPMG global organization of independent member 
firms affiliated with KPMG International Limited, a private English company 
limited by guarantee. 
4 
 
 
 
Responsabilidades da Administradora pelas demonstrações financeiras 
A Administradora do Fundo é responsável pela elaboração e adequada apresentação das 
demonstrações financeiras, de acordo com as práticas contábeis adotadas no Brasil 
aplicáveis aos fundos de investimento e pelos controles internos que ela determinou como 
necessários para permitir a elaboração de demonstrações financeiras livres de distorção 
relevante, independentemente se causada por fraude ou erro. 
 
Na elaboração das demonstrações financeiras, a Administra dora é responsável pela 
avaliação da capacidade de o Fundo continuar operando, divulgando, quando aplicável, os 
assuntos relacionados com a sua continuidade operacional e o uso dessa base contábil na 
elaboração das demonstrações financeiras, a não ser que a Administradora pretenda liquidar 
o Fundo ou cessar suas operações, ou não tenha nenhuma alternativa realista para evitar o 
encerramento das operações. 
 
Responsabilidades dos auditores pela auditoria das demonstrações financeiras 
Nossa responsabilidade é a de conduzir uma auditoria das demonstrações financeiras do 
Fundo de acordo com as práticas contábeis adotadas no Brasil aplicáveis aos fundos de 
investimento, e a de emitir um relatório de auditoria. Contudo, devido ao assunto descrito na 
seção intitulada “Base para abstenção de opinião”, não nos foi possível obter evidência de 
auditoria apropriada e suficiente para fundamentar nossa opinião de auditoria sobre essas 
demonstrações financeiras. 
 
Somos independentes em relação ao Fundo de acordo com os princípios éticos relevantes 
previstos no Código de Ética Profissional do Contador e nas normas profissionais emitidas 
pelo Conselho Federal de Contabilidade e cu",,OK,
97543626000186,G5 FEJUCA 95 FUNDO DE INVESTIMENTO MULTIMERCADO,2025,1,"Relatório dos Auditores 
Independentes 
 
   
G5 Fejuca 95 Fundo de Investimento Multimercado 
Demonstrações financeiras em 31 de maio de 2025 
2 
Conteúdo 
 
Relatório dos auditores independentes sobre as demonstrações financeiras 3 
Demonstrativo da composição e diversificação da carteira 7 
Demonstração da evolução do patrimônio líquido 8 
Notas explicativas às demonstrações financeiras 9 
Anexo 
Demonstração da evolução do valor da quota e da rentabilidade (não auditada) 
 
 
KPMG Auditores Independentes Ltda., uma sociedade simples brasileira, de 
responsabilidade limitada e firma-membro da organização global KPMG de 
firmas-membro independentes licenciadas da KPMG International Limited,  
uma empresa inglesa privada de responsabilidade limitada. 
KPMG Auditores Independentes Ltda., a Brazilian limited liability company 
and a member firm of the KPMG global organization of independent member 
firms affiliated with KPMG International Limited, a private English company 
limited by guarantee. 
3 
 
 
 
KPMG Auditores Independentes Ltda. 
Rua do Passeio, 38 - Setor 2 - 17º andar - Centro  
20021-290 - Rio de Janeiro/RJ - Brasil 
Caixa Postal 2888 - CEP 20001-970 - Rio de Janeiro/RJ - Brasil  
Telefone +55 (21) 2207-9400 
kpmg.com.br 
 
 
Relatório dos auditores independentes sobre as 
demonstrações financeiras 
 
Aos 
Cotistas e à Administradora do  
G5 Fejuca 95 Fundo de Investimento Multimercado 
(Anteriormente denominado G5 Fejuca Fundo de Investimento Multimercado Crédito Privado 
Investimento no Exterior) 
Rio de Janeiro - RJ 
 
Abstenção de opinião  
Fomos contratados para examinar as demonstrações financeiras do G5 Fejuca 95 Fundo de 
Investimento Multimercado (“Fundo”), administrado pela BTG Pactual Serviços Financeiros 
S.A. Distribuidora de Títulos e Valores Mobiliários, que compreendem o demonstrativo da 
composição e diversificação da carteira em 31 de maio de 2025 e a respectiva demonstração 
da evolução do patrimônio líquido para o exercício findo nessa data, incluindo as políticas 
contábeis materiais e outras informações elucidativas. 
 
Não expressamos uma opinião sobre as demonstrações financeiras do Fundo. Devido à 
relevância dos assuntos descritos na seção intitulada “Base para abstenção de opinião”, não 
nos foi possível obter evidência de auditoria apropriada e suficiente para fundamentar nossa 
opinião de auditoria sobre essas demonstrações financeiras. 
 
Base para abstenção de opinião 
1. Em 31 de maio de 2025, o Fundo possuía investimentos em quotas dos fundos G5 JOMAFIL 
FII, G5 VC F FC FIM, G5 SPE IPCA FC FIDC, G5 CRPR III FC FIDC, G5 S F SUB FC FIDC, 
G5 DELTA II FC FIDC e G5 FEEDER DELTA FIM (“Fundos Investidos I”), no montante total 
de R$ 130.999 mil, que representavam 75,47% do seu patrimônio líquido. Esses 
investimentos foram valorizados com base no valor das cotas dos Fundos Investidos I nessa 
data, disponibilizado pelos seus respectivos Administradores. Até a dat a de emissão do 
nosso relatório de auditoria, não obtivemos evidências de que o saldo contábil dos Fundos 
Investidos I estava auditado e livre de distorções materiais, tendo sido as informações 
auditadas mais recentes obtidas sobre os Fundos Investidos I r eferentes aos exercícios 
findos em 31 de dezembro de 2024, 31 de janeiro de 2025, 31 de julho de 2024, 31 de janeiro 
de 2025, 31 de julho de 2024, 31 de janeiro de 2025 e 30 de junho de 2024, respectivamente, 
representando, portanto, defasagem significativa de tempo.  
  
KPMG Auditores Independentes Ltda., uma sociedade simples brasileira, de 
responsabilidade limitada e firma-membro da organização global KPMG de 
firmas-membro independentes licenciadas da KPMG International Limited,  
uma empresa inglesa privada de responsabilidade limitada. 
KPMG Auditores Independentes Ltda., a Brazilian limited liability company 
and a member firm of the KPMG global organization of independent member 
firms affiliated with KPMG International Limited, a private English company 
limited by guarantee. 
4 
Em decorrência desse assunto e pela impossibilidade de obtermos evidência de auditoria 
apropriada e suficiente do saldo dos investimentos nos Fundos Investidos I e dos resultados 
por eles gerados por meio de outros procedimentos de auditoria, não nos foi p ossível 
determinar se teria havido necessidade de efetuar ajustes na rubrica de investimentos em 
cotas de fundos no demonstrativo da composição e diversificação da carteira, em 31 de maio 
de 2025, e, no resultado de valorização de cotas de fundos reconheci do no exercício findo 
nessa data, na demonstração da evolução do patrimônio líquido, assim como nos demais 
elementos componentes das demonstrações financeiras. 
2. Em 31 de maio de 2025, o Fundo possuía investimentos de R$ 3.593 mil, correspondentes 
a 2,07% do seu patrimônio líquido, em cotas dos fundos G5 SPEC F SEN FCFIDC e G5 
MOBILE III FIP M (“Fundos Investidos II”). Esses investimentos foram valorizados com 
base no valor da cota dos Fundos Investidos II nessa data, disponibilizado pelos seus 
respectivos Administradores. Até a data de emissão do nosso relatório de auditoria, 
não obtivemos  evidências de que o saldo contábil dos Fundos Investidos II estavam 
auditados e livres de distorções materiais em 31 de maio de 2025, pois os referidos Fundos 
Investidos II iniciaram suas atividades em 12 de julho de 2024 e 8 de janeiro de 2025, 
respectivamente,  não tendo completado seu primeiro exercício social para realização da 
auditoria. Em decorrência desse assunto e pela impossibilidade de obtermos evidência de 
auditoria apropriada e suficiente dos saldos dos investimentos nos Fundos Investidos II e 
dos resultados por eles gerados  por meio de outros procedimentos de auditoria, não nos 
foi possível determinar se teria havido necessidade de efetuar ajustes na rubrica de 
investimentos em cotas de fundos no demonstrativo da composição e diversificação da 
carteira, em 31 de maio de 2025, e, no resultado de valorização de cotas d",,OK,
97525437000180,G5 SB 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,2025,1,"Relatório dos Auditores 
Independentes  
 
   
G5 SB Fundo de Investimento Financeiro Multimercado 
Demonstrações financeiras em  
30 de junho de 2025 
2 
Conteúdo 
 
Relatório dos auditores independentes sobre as demonstrações financeiras 3 
 
Demonstrativo da composição e diversificação da carteira 7 
 
Demonstração da evolução do patrimônio líquido 8 
 
Notas explicativas às demonstrações financeiras 9 
 
Anexo 
Demonstração da evolução do valor da cota e da rentabilidade (não auditada)  
 
 
KPMG Auditores Independentes Ltda., uma sociedade simples brasileira, de 
responsabilidade limitada e firma-membro da organização global KPMG de 
firmas-membro independentes licenciadas da KPMG International Limited,  
uma empresa inglesa privada de responsabilidade limitada. 
KPMG Auditores Independentes Ltda., a Brazilian limited liability company 
and a member firm of the KPMG global organization of independent member 
firms affiliated with KPMG International Limited, a private English company 
limited by guarantee. 
3 
KPMG Auditores Independentes Ltda. 
Rua do Passeio, 38 - Setor 2 - 17º andar - Centro  
20021-290 - Rio de Janeiro/RJ - Brasil 
Caixa Postal 2888 - CEP 20001-970 - Rio de Janeiro/RJ - Brasil 
Telefone +55 (21) 2207-9400 
kpmg.com.br 
Relatório dos audito res indep endentes sobre as 
demonstrações financeiras 
Ao 
Cotista  e à Administradora do  
G5 SB Fundo de Investimento Financeiro Multimercado  
(Anteriormente denominado G5 SB Fundo de Investimento Multimercado - Crédito Privado - 
Investimento no Exterior) 
Rio de Janeiro - RJ 
Abstenção de opinião 
Fomos contratado s para examina r a s demonstr ações financeiras d o G5 SB Fundo de 
Investimento Financeiro Multimercad o (“Fundo”), administrado pela BTG Pactual Serviços 
Financeiros S.A. Distribuidor a de Títulos e Valore s Mobiliários, que compr eendem o 
demonstrativo da composiçã o e diversi ficação d a carteir a em 3 0 de junho d e 2025 e a 
respectiva demonstração da evolução do patrimônio líquido para o exercício findo nessa 
data, incluindo as políticas contábeis materiais e outras informações elucidativas. 
Não expressamos uma opinião sobre as demonstrações financeiras do Fundo.  Devido à 
relevância dos assuntos descritos na seção intitulada “Base para abstenção de opinião”, não 
nos foi possível obter evidência de auditoria apropriada e suficiente para fundamentar nossa 
opinião de auditoria sobre essas demonstrações financeiras. 
Base para abstenção de opinião  
Em 30 de junho de 2025, o Fundo possuía investimento em quotas dos fundos G5 JOMAFIL 
FII, G5 CRPR III FIC FIDC, G5 VC F FC FIM, G5 SPE IPCA FC FIDC, SOLUM I CLC FIP M 
IE e G5 F EMPRE IMOB FIM (“Fundos Investidos I”), no montante total de R$ 155.332 mil, 
que representavam  82,60%  do seu  patrimônio  líquido. Ess es investimentos  foram 
valorizados com base no valor das cotas dos Fundos Investidos I nessa data, disponibilizado 
pelos seus  respectiv os Administrador es. Até  a data  de emissão  do nosso  relatório  de 
auditoria, não obtivemos evidências de que o saldo contábil dos Fundos Investidos I estava 
auditado e livre de distorções materiais, tendo sido as informações auditadas mais recentes 
obtidas sobre os Fundos Investidos I referentes aos exercícios findos em 31 de janeiro de 
2025, 31 de julho de 2024 e 30 de junho de 2024, respectivamente, representando, portanto, 
defasagem significativa de tempo. Em decorrência desse assunto e pela impossibilidade de 
obtermos evidência de auditoria apropriada e suficiente do saldo do investimento nos Fundos 
Investidos I e dos  resultados  por  eles  gerados  por  meio de  outros  procedimentos  de 
auditoria, não nos foi possível determinar se teria havido necessidade de efetuar ajustes na 
rubrica de investimentos  em cotas  de fundos  no  demonstrativo  da composição  e 
diversificação da carteira, em 30 de junho de 2025, e, no resultado de valorização de cotas 
KPMG Auditores Independentes Ltda., uma sociedade simples brasileira, de 
responsabilidade limitada e firma-membro da organização global KPMG de 
firmas-membro independentes licenciadas da KPMG International Limited,  
uma empresa inglesa privada de responsabilidade limitada. 
KPMG Auditores Independentes Ltda., a Brazilian limited liability company 
and a member firm of the KPMG global organization of independent member 
firms affiliated with KPMG International Limited, a private English company 
limited by guarantee. 
4 
de fundos reconhecido no exercício findo nessa data, na demonstração da evolução do 
patrimônio líquido, assim como nos demais elementos componentes das demonstrações 
financeiras. 
Em 30 de junho de 2025 , o Fundo possuía investimento em cota do  fundo SOLUM I CLA 
FIP M IE  e G5 F MOBILE FIM CP  (“Fundo Investido II”), no montante de R$ 8.680 mil, 
correspondentes a 4,62% do seu patrimônio líquido, cujas demonstrações financeiras 
auditadas, referentes aos exercícios findos em 28 de fevereiro 2025 e 31 de maio de 2025, 
respectivamente, foram auditadas outros auditores independentes, sendo emitidos relatórios 
com modificação de opinião. O possível impacto indireto das modificações de opinião  dos 
Fundos Investidos I é equivalente a 3,12% do patrimônio líquido do Fundo. Em decorrência 
desse assunto e pela impossibilidade de obtermos evidência de auditoria apropriada e 
suficiente do saldo do investimento no Fundo Investido II e do resultado por ele gerado por 
meio de outros procedimentos de auditoria, não nos foi possível determinar se teria havido 
necessidade de efetuar ajustes na rubrica de investimentos em cotas de fundos no 
demonstrativo da composição e diversificação da carteira, em 30 de junho de 2025 , e, no 
resultado de valorização de cotas de fundos reconhecido no e xercício findo nessa data, na 
demonstração da evolução  do patrimônio líquido, assim como nos demais elementos 
componentes das demonstrações financeiras. 
Em 30 de junho de 2025, o Fundo possuía investimento de R$ 2.379 mil, correspondentes",,OK,
